OrderID, ProductID, Quantity, Discount
4365,68,3,46.17
2873,87,4,7.81
364,38,5,16.78
390,15,3,18.51
1102,72,3,15.5
1852,45,4,25.64
3466,10,5,8.77
1976,51,1,13.56
1254,98,5,0.01
737,99,1,44.65
493,48,1,17.72
3948,23,4,44.19
4672,100,3,35.73
538,85,4,30
3733,40,4,16.79
4275,64,2,27.09
878,90,5,11.07
3714,65,1,3.76
2804,100,2,33.29
2377,45,3,33.3
2274,18,1,41.51
953,56,1,42.67
2155,69,5,37.82
1187,49,3,29.99
810,86,5,14.7
267,12,5,36.14
4121,98,5,32.34
1746,2,5,33.3
4141,44,1,24.63
2580,55,2,10.01
1645,95,2,49.17
4282,31,4,3.05
1154,95,3,3.53
1332,19,1,28.59
3815,69,1,13.65
4068,68,2,38.31
501,84,4,26.91
4820,66,1,38.96
2409,33,1,21.5
2643,14,2,41.34
1298,94,1,32.13
3245,65,3,0.86
2428,47,2,44.73
101,49,1,35.53
1304,37,4,7.75
2740,35,4,46.93
764,71,5,3.71
4817,92,1,41.64
4267,4,4,17.62
596,9,1,16.08
3997,22,4,40.91
4123,30,2,7.35
1339,31,4,28.68
3473,87,4,9.09
105,12,1,30.09
671,50,1,17.58
3734,56,5,12.18
1082,100,3,20.95
1806,52,3,16.75
2811,50,1,46.03
1909,6,1,9.74
1084,22,1,43.05
1701,61,1,0.43
853,51,1,34.61
464,42,2,23.09
1669,15,5,39.43
4067,84,3,31.95
2540,37,2,47.3
4616,51,1,20.8
638,95,2,45.52
2382,36,3,0.46
278,44,4,7.92
1895,5,5,43.74
1313,35,4,32.55
1339,54,5,41.64
2873,3,3,4.05
3990,46,1,34.67
944,61,5,42.04
2162,63,1,4.53
4977,77,1,21.84
415,18,2,41.14
1602,52,2,15.99
1630,28,3,14.09
4602,41,1,49.07
2883,30,5,10.93
1142,74,5,2.54
2953,85,2,15.82
1488,50,1,44.93
4054,13,2,47.48
4720,23,5,0.38
4461,43,5,23.94
4792,91,2,41.29
4936,75,3,0.76
387,84,1,38.8
1912,10,1,37.95
2915,41,4,39.21
2490,63,3,9.32
3760,7,2,40.74
2332,55,5,47.43
2342,46,4,9.54
1191,83,4,24.16
1827,1,2,11.77
4041,56,4,18.26
2637,19,2,41.8
3620,21,4,22.81
961,62,4,0.94
1071,28,4,15.04
2687,5,4,26.18
2383,96,4,20.67
83,80,5,12.92
4685,90,5,41.22
539,43,4,39.94
4674,50,4,14.59
1024,48,1,34.95
3747,64,2,34.84
3683,87,2,1.9
2099,1,4,35.66
3604,90,4,2.02
487,71,2,42.18
4189,93,5,31.46
1587,37,3,39.36
3606,32,2,34.11
142,5,3,25.76
4282,69,5,21.45
3649,43,4,8.34
4855,32,2,8.91
1112,43,3,11.73
3703,29,2,45.38
1524,32,4,48.87
1459,66,2,12.7
1025,49,3,36.68
963,78,4,27.07
4122,14,3,14.42
4167,18,2,8.71
428,93,3,49.18
3560,22,3,35.31
4723,63,5,29.04
3628,81,2,44.04
1947,60,3,25.17
3230,62,4,10.08
2194,48,4,19.23
2035,73,1,42.48
4183,49,2,39.53
3569,88,1,46.43
1879,52,5,17.48
4960,62,3,43.49
3495,78,1,43.13
3774,39,3,28.21
3007,56,4,0.9
760,29,2,44.11
268,6,2,22.39
4618,48,2,39.01
4853,70,3,30.17
3902,92,5,48.21
3643,59,4,26.33
4890,40,3,49.76
1380,85,5,11.89
1752,93,1,4.37
1335,31,5,33.6
3678,39,2,38.97
4395,86,4,21.57
2473,61,2,21.19
1567,30,2,38.97
3571,44,5,5.35
2813,47,4,48.93
3824,69,5,41.99
2500,63,4,18.74
2075,67,4,21.33
2341,96,3,45.01
3368,96,1,21.84
2941,19,2,20.07
1769,76,5,18.54
1166,47,1,31.96
2224,76,1,42.91
3130,82,4,48.1
3333,33,4,5.88
87,23,4,47.68
601,95,4,36.92
3955,18,5,14.27
3807,49,5,34.05
3734,90,5,18.79
3724,75,3,17.71
4377,4,2,46.22
3963,95,4,22.22
2256,13,1,18.43
1497,31,1,34.06
2499,31,4,36.3
1688,30,3,20.01
1338,97,5,41.34
4586,57,3,43.51
3477,43,1,11.43
2251,15,3,17.43
2501,74,4,17.82
2091,19,5,11.49
1950,86,4,43.99
404,12,3,28.95
3036,20,4,7.21
142,96,4,21.24
1889,5,4,40.25
3874,43,2,20.62
3990,81,5,1.85
1414,29,1,15.89
1170,62,5,20.54
4505,58,4,49.44
1479,19,3,40.34
1361,39,3,27.23
4925,60,5,23.21
3353,64,5,28.34
2107,42,1,46.72
396,55,2,1.57
1801,40,5,9.83
433,95,4,48.56
341,5,1,7.12
1662,65,1,47.57
1068,51,4,35.62
3285,94,2,19.71
1650,92,2,41.62
3479,48,5,44.51
2545,93,3,27.7
378,49,4,39.76
4313,68,3,21.12
1833,47,4,7.67
2687,2,3,26.61
2052,87,3,24.14
4695,27,1,47.65
3817,50,1,18.59
1312,52,2,18.49
370,27,5,30.17
930,58,5,28.17
3095,53,3,46.55
1392,38,2,43.5
4479,100,3,49.34
2617,85,1,12.61
3501,45,5,20.3
3499,41,3,30.72
4208,75,4,30.14
4345,50,3,28.59
1504,92,4,41.99
1995,44,5,0.22
1632,12,3,39.21
401,18,5,12.02
2660,75,1,36.46
3034,52,1,2.81
4747,72,5,4.03
232,76,2,36.06
1021,69,5,0.11
2818,46,5,5.58
1837,72,2,10.81
229,5,3,5.62
2619,27,2,21.21
3436,23,5,36.82
3370,77,4,10.87
2595,100,3,4.63
1502,29,4,43.52
3686,40,4,41.42
2098,97,5,14.74
2243,9,5,31.08
247,39,3,48.49
932,35,3,2.27
2485,61,3,5.51
4449,53,2,16.75
1791,46,2,30.01
2875,23,4,23.41
867,20,5,27.33
93,20,3,39.37
2997,84,3,2.02
2420,64,3,35.29
2064,94,2,0.66
343,93,1,26.78
3255,88,2,48.66
260,13,4,25.07
1151,56,5,4.66
2151,58,2,22.87
1939,90,5,8.28
4371,24,4,36.72
4480,1,5,11.52
3523,8,2,49.99
4853,91,1,40.62
3397,14,1,43.17
3044,83,2,32.07
1698,11,5,45.68
3071,37,1,34.3
4898,72,4,35.02
2061,61,1,1.4
1395,44,5,41.4
2846,35,3,14.69
595,85,2,24.8
1118,84,2,48.98
4343,59,4,25.2
1576,37,2,30.65
1541,88,4,32.03
2054,29,3,39.81
2577,66,3,21.84
944,16,2,37.25
2978,24,5,39.11
4130,2,1,37.64
563,70,2,34.2
653,9,1,26.09
1207,26,1,16.57
396,15,5,36.64
3802,74,4,5.79
593,74,5,16.97
3382,81,5,2.36
2665,82,4,36.13
889,4,5,48.24
444,29,5,41.45
1860,62,5,0.6
3735,37,4,23.65
1694,14,4,3.15
3933,43,3,19.15
1145,63,2,48.42
3562,81,2,17.36
964,2,5,26.72
1540,48,5,14.84
2409,26,3,19.44
2260,26,3,27.17
1343,48,5,33.87
3633,60,2,12.12
4900,87,1,49
3188,20,4,6.23
2984,86,3,27.92
2783,68,5,37.83
4694,88,4,7.15
2079,77,1,23.54
2730,54,5,23.2
2887,23,5,1.91
3977,20,1,24.45
3062,56,4,4.87
3866,63,5,14.18
2796,28,3,13.28
4216,72,2,9.02
1935,59,1,0.65
3067,73,1,2.58
1370,96,4,46.9
1461,28,4,30.82
538,76,4,39
3675,77,4,8.93
250,16,5,26.73
3301,85,2,34.23
2234,23,3,10.79
3312,7,5,3.53
589,22,2,10.51
2233,22,4,37.8
661,47,2,9.07
2583,1,5,6.92
4882,76,3,30.26
350,31,4,15.1
1667,44,2,7.6
2057,50,5,31.1
3341,70,4,0.14
4821,73,1,26.87
4179,84,5,28.51
2058,15,3,9.48
834,9,2,21.07
2503,100,1,12.48
7,79,1,44.85
3438,90,2,17.94
236,76,1,35.64
4690,3,5,48.98
355,61,1,16.35
4840,47,3,6.58
1254,21,5,29.82
420,86,2,3.92
26,7,3,46.69
1392,38,2,38.85
3882,90,1,27.84
1533,45,5,3.06
2554,89,1,17.18
538,73,1,35.48
4967,68,1,46.9
3893,1,4,9.4
1550,34,5,19.55
452,48,3,5.73
4018,2,3,18.51
4538,68,4,10.79
2939,9,4,28.57
2179,36,2,19.81
2771,87,2,17.71
2820,57,4,36.68
149,57,3,19.82
244,33,1,31.18
31,37,5,21.95
4890,23,1,4.4
2395,7,1,44.56
2490,76,3,3.17
3571,49,2,11.61
2493,64,1,18.14
235,29,1,45.97
1595,70,3,4.05
1052,13,2,16.92
3526,85,2,40.55
4621,67,1,33.41
2115,78,3,26.12
2731,4,4,42.68
1712,82,5,40.82
4839,48,3,26.65
1497,79,5,22.75
145,97,5,39.43
4871,57,4,14.06
2002,100,5,47.16
3872,75,1,46.73
4472,70,3,27.1
1300,70,4,31.11
1797,89,3,17.83
3658,27,5,19.06
4219,93,5,18.57
3530,93,4,23.83
233,72,2,6.45
1720,64,4,28.43
482,12,1,0.21
441,53,2,19.38
4545,88,3,9.03
3593,64,4,28.83
1203,27,3,32.73
180,15,2,5.28
2697,38,2,15.77
201,56,2,13.94
2825,21,4,23.98
4495,88,3,44.48
1553,76,5,29.17
3874,59,2,27.36
3367,64,1,26.04
4978,7,4,48.28
4493,14,2,1.41
2599,25,5,34.04
2836,86,5,35.75
1504,20,4,0.05
3816,26,4,47.79
1448,33,5,25.14
416,76,3,24.82
3448,49,5,20.24
4712,29,4,43.21
2694,25,2,35.24
4144,19,1,11.84
20,20,5,20.7
3050,8,5,13.8
2214,11,2,16.14
1945,80,2,22.39
2866,3,4,26
1550,36,1,1.21
4250,77,5,13.1
229,94,1,22.29
4856,50,4,48.19
1821,43,5,39.06
3860,42,1,11.84
3495,52,1,42.8
2193,31,1,34.93
2944,74,5,19.58
2481,95,1,48.27
832,95,4,23.79
4870,81,3,49.19
338,35,5,7.74
4805,68,3,29.14
273,28,3,4.74
2952,6,3,21.69
3924,11,3,8.23
4411,62,4,22.06
4906,95,2,19.2
4592,49,5,46.9
1593,93,4,24.65
1242,79,5,44.46
1230,66,3,45.03
3578,16,5,16.14
1334,75,5,17.46
182,16,5,13.45
1115,50,5,33.1
2436,54,2,25.71
1523,56,2,36.11
1009,44,4,23.52
4150,50,1,11.79
4604,88,4,25.8
4110,92,3,14.48
2749,12,5,44.73
1898,18,5,49.82
2319,12,5,25.7
1986,26,3,3.27
3982,40,4,28.1
1575,19,4,44.42
1263,88,2,46.32
1392,65,4,11.63
2904,29,4,1.79
158,31,1,24.12
2281,97,4,49.64
36,34,1,32.48
1928,81,4,17.36
57,26,5,17.52
1618,58,3,23.25
2359,39,2,41.12
3997,62,5,28.93
1525,48,4,12.79
1616,81,3,42.38
1317,79,4,44.4
2054,21,3,31.86
3508,20,5,37.54
802,75,1,21.1
589,95,4,46.61
3232,47,3,14.9
674,30,1,5.67
788,81,3,43.56
857,51,4,12.81
4001,13,1,39.46
688,81,5,8.69
2586,70,1,46.12
692,12,5,32.46
1496,59,5,22.8
1296,58,3,3.14
1743,68,5,46.47
3619,37,5,41.56
3371,19,3,15.13
4289,25,2,10.62
4006,80,4,33.48
2716,7,1,43.97
774,44,2,3.32
4299,43,2,18.95
3248,6,1,49.37
2494,31,3,8.27
1895,45,1,25.66
1769,100,4,43.48
4938,50,2,30.87
3023,70,5,34.17
453,87,3,10.14
1715,82,5,16.53
1892,70,5,14.18
601,36,2,39.67
4605,15,3,30.35
1257,76,5,37.61
1241,75,4,5.19
3081,82,5,8.9
1027,9,3,15.53
3007,62,4,19.22
2212,38,2,30.83
2615,56,3,10.48
915,45,1,1.18
3181,30,5,39.41
4470,3,1,46.75
898,74,1,29.89
898,56,1,12.53
3010,45,4,17.73
4494,4,5,15.4
1255,1,3,32.68
2831,55,3,4.98
3903,80,4,14.45
2052,84,3,23.75
2985,43,5,46.69
111,20,1,38.68
4859,11,3,26.3
3709,26,5,0.38
953,9,1,21.46
1585,93,5,33.09
4053,16,4,48.94
3346,3,2,2.46
3622,93,4,29.68
289,93,2,7.3
2640,39,5,49.84
1094,68,4,29.47
300,8,1,30.14
4243,48,2,27.62
4287,17,2,34.65
4533,15,3,30.03
109,85,1,7.84
2122,24,1,45.94
3431,95,2,43.06
2655,61,2,29.16
3761,12,1,30.02
4148,38,2,13.26
2898,75,5,14.5
466,36,3,22.4
4776,30,5,43.1
107,66,4,12.08
3771,84,3,12.12
1126,91,4,41.88
4121,21,1,25.29
2148,55,1,48.45
4447,88,1,11.26
2433,80,5,24.54
770,99,4,39.34
2168,6,1,12.81
546,97,5,48.89
2078,56,1,38.99
2443,40,3,48.46
619,57,2,16.61
3940,33,5,43.25
695,56,3,23.93
3144,66,2,25.73
2612,32,3,6.24
2034,5,5,6.04
1008,49,2,10.06
3366,52,1,7.46
1623,3,2,39.54
2668,84,4,26.45
1915,67,2,24.91
886,90,1,39.32
1410,98,3,45.9
3066,57,2,26.64
3463,70,2,16.3
3349,31,1,10.4
431,49,2,8.12
2204,65,3,43.69
4319,84,4,5.43
237,64,2,20.28
4867,38,5,2.82
3527,48,3,36.94
1522,36,3,13.05
3949,46,5,0.2
1904,74,2,37.48
740,47,5,11.59
3661,40,5,49.08
757,51,3,23.43
2933,1,3,0.34
3566,86,1,28.56
356,27,4,31.32
2776,58,5,32.12
917,58,2,14.35
2840,85,2,15.74
2495,72,2,8.33
3529,39,3,6.82
1351,86,5,40.64
218,95,3,20.32
3062,81,3,47.39
2784,40,5,48.48
1620,38,4,36.1
4665,27,5,10.02
4152,71,5,30.72
3254,80,2,8.28
2531,80,5,38.45
1892,30,5,49.4
3275,29,4,40.15
2520,87,2,34.83
4290,98,4,24.16
1548,83,4,42.39
736,96,4,39.03
4965,5,5,41.23
4915,56,1,20.96
3413,24,5,34.25
219,71,1,17.99
4919,42,4,10.96
810,19,2,41.5
956,61,3,48.38
258,27,2,46.75
2527,59,4,19.7
3411,30,2,30.7
4381,66,1,25.17
4635,95,5,47.89
4801,19,5,16.27
4099,85,1,24.65
3453,27,5,24.96
2347,82,1,47.87
2812,29,1,44.14
3967,51,1,18.77
1666,78,2,14.54
1633,43,3,35.41
4804,100,5,29.18
3667,17,3,31.91
1424,58,5,6.62
816,2,1,46.45
2097,88,1,40.08
307,62,5,14.16
1770,93,2,9.05
3523,83,3,0.49
3288,18,1,6.7
4933,31,2,28.19
4488,49,5,37.43
4871,3,3,27.35
3275,93,2,17.97
329,31,4,4.6
3703,73,4,15.71
2310,84,3,8.75
4635,92,4,42.89
1294,11,4,4.25
2542,1,1,15.54
3286,71,5,25.45
2498,10,2,26.76
1193,3,4,13.01
3015,65,4,40.11
385,31,4,40.27
3270,6,3,31.93
3668,59,4,23.96
1024,9,1,29.79
42,92,3,44.59
8,8,5,16.34
3842,15,3,47.95
3897,21,2,21
1603,23,2,49.98
2713,66,4,21.02
32,52,5,2.38
1279,54,4,18.78
4628,21,4,42.96
1710,58,3,14.02
1615,75,3,18.47
240,44,5,16.15
248,59,4,28.82
2414,44,5,11.51
1839,61,2,30.35
997,33,3,40.98
958,55,2,37.63
1155,73,4,10.68
3460,41,4,2.72
412,60,4,6.66
3384,13,4,36.32
2535,81,1,0.93
238,73,3,21.28
126,30,5,2.16
2909,90,1,6.62
4707,55,2,6.15
547,93,4,37.13
3591,1,4,11.96
3625,49,3,2.95
1453,41,5,4.83
704,49,3,39.79
3106,81,1,2.28
1107,68,4,12.59
3197,17,2,42.18
3749,20,3,48.78
4759,70,2,1.44
3686,23,3,41.87
1515,65,5,27.88
578,28,2,27.35
4635,74,5,4.54
2753,63,4,28.85
1638,33,5,4.55
3200,83,2,37.56
4299,60,4,41.31
4094,21,1,49.54
1995,5,1,17.59
2348,37,2,21.66
4762,53,2,3.85
4511,73,4,11.18
752,61,4,42.65
3773,12,3,15.84
2644,3,4,39.55
1387,88,3,23.2
2784,30,3,17.7
2198,53,4,9.88
2194,90,5,15.82
2433,39,5,15.89
1211,63,1,36.08
2522,74,2,19.59
541,3,2,15.77
956,66,2,36.91
4385,62,2,1.4
448,30,1,42.91
1330,49,1,14.36
2782,6,1,33.44
1710,20,4,29.63
1435,6,5,8.01
4411,71,1,20.05
2542,55,1,17.55
4353,79,5,25.44
4360,13,5,11.94
4017,53,3,39.68
2493,2,3,29.62
443,54,2,18.6
4788,49,3,40.07
3913,16,5,19.34
571,64,3,25.04
1266,16,2,19.18
124,48,5,39.61
3979,35,5,2.55
369,28,4,4.11
3678,3,4,19.5
242,57,3,12.57
892,53,4,0.83
3120,50,3,38.66
718,87,2,14.41
3916,9,1,39.44
4194,52,2,39.35
3607,39,1,43.89
2368,6,1,45.14
11,51,4,18.22
659,26,4,24.56
526,20,1,46.88
1358,67,5,32.83
1794,57,5,36.38
2222,27,1,35.16
2616,34,1,35.51
1190,62,3,43.56
1756,70,2,15.93
2185,65,4,45.09
599,37,1,38.84
2517,24,1,26.92
615,26,2,32.24
1543,7,2,41.64
200,89,5,44.99
3662,46,2,2.61
3668,97,5,17.58
1980,84,4,37.91
1619,95,2,41.16
3912,70,2,26.08
3257,39,1,9.64
1871,65,3,39.92
4928,24,4,28.55
3882,70,1,0.92
460,38,4,18.74
4692,33,5,4.36
308,71,4,10.74
3643,86,2,11
4600,99,3,28.28
3383,83,4,1.34
1763,19,2,38.02
747,48,5,38.21
4165,66,5,18.35
4075,10,2,13.38
3975,67,3,28.38
1545,63,5,30.56
4564,63,2,16.58
4233,59,1,33.54
310,86,1,29.05
1693,10,5,14.91
2239,88,2,19.19
56,65,4,6.18
346,87,5,21
3549,29,1,9.69
101,32,4,17.5
3225,51,2,2.04
1663,37,2,18.8
618,28,4,44.03
2650,4,5,19.21
357,5,5,33.32
2709,19,2,3.6
2254,85,1,15.35
1330,84,3,11.32
609,35,3,42.08
1177,72,2,18.26
867,67,3,40.87
2117,44,5,5.48
3424,79,5,41.12
3420,94,4,4.06
452,9,2,20.67
4538,62,1,35.39
3900,84,4,33.13
2660,89,1,20.5
1526,28,5,30.61
4295,97,3,19.07
3688,60,4,37.47
676,3,5,32.44
3313,74,1,18.84
1021,8,3,0.15
516,73,1,39.06
1014,64,2,45.11
4424,37,1,12.92
466,22,3,20.64
4734,75,1,14.96
1395,57,5,34.9
1334,92,2,9.13
1050,85,3,39.5
4265,99,3,37.57
253,13,3,35.04
4482,81,4,31.43
3017,4,1,18.58
3886,32,5,3.93
1981,53,5,40.86
1957,18,3,37.95
2172,32,5,18.44
1342,85,1,21.04
1422,11,1,45.08
1000,33,3,18.74
2956,75,4,17.04
124,92,2,18.05
4850,88,1,43.45
73,9,3,39.51
1182,82,2,27.23
1248,71,2,46.02
1817,6,2,2.52
3071,8,5,48.85
4964,76,1,22.35
4255,5,2,16.52
4605,87,3,49.29
4291,33,3,16.3
3306,78,2,13.82
88,70,4,2.04
3853,84,1,12.88
3899,78,3,12.33
1928,25,2,6.86
836,22,1,3.37
2711,2,2,31.44
2979,2,2,6.39
4656,11,2,33.82
2664,71,4,15.16
544,52,5,9.74
626,15,5,25.95
1473,41,4,42.43
2837,41,4,6.24
3475,32,5,14.39
4141,94,4,28.03
4296,29,2,4.77
4734,43,2,48.57
465,58,3,0.7
3214,59,2,25.31
930,93,4,10.3
2847,2,2,0.42
3224,72,3,8.93
2700,11,3,46.63
2546,46,2,8.76
3329,23,3,23.69
4631,44,5,35.68
2257,52,3,33.66
621,52,4,2.86
2997,40,2,47.14
2283,32,1,37.11
1447,97,1,7.43
700,76,5,11.97
2092,82,5,49.58
3903,64,3,30.35
3117,39,5,1.31
1835,28,2,27.08
2623,13,3,44.51
1579,85,3,49.54
3733,3,2,18.46
3834,84,1,13.17
249,50,3,12.48
1231,66,3,10.86
1193,48,2,28.9
3329,37,3,35.59
1857,16,1,27.07
3757,87,4,1.06
467,39,2,11.96
3124,43,3,44.14
3096,87,5,13.21
1281,60,3,18.83
3941,3,2,37.69
4210,26,4,21.05
2111,22,1,42.14
2819,7,1,31.36
4615,92,5,4.41
2326,47,5,45.76
2745,38,1,7.5
1017,62,4,22.27
4706,56,4,42.92
2558,63,3,26.26
4161,38,5,45.15
1424,26,1,13
3695,95,3,42.62
3332,54,2,32.67
4471,72,1,25.74
451,43,2,5.58
2008,41,5,26.37
4130,69,2,0.92
2282,6,4,3.46
211,63,1,46.46
103,51,5,26.68
3968,16,2,5.21
1129,76,1,45.18
1498,89,5,36.43
1495,75,1,31.42
2622,64,1,41.58
4398,35,3,42.66
976,59,4,17.52
3537,96,4,43.69
3364,84,3,25.09
168,52,3,13.47
2482,83,3,46.14
2650,63,3,37.88
268,50,3,43.64
168,70,2,26.19
3298,69,1,7.54
1655,83,4,35.76
2333,86,3,3.8
1281,46,5,40.39
200,89,1,20.26
992,34,1,19.48
3302,35,4,8.36
1066,24,1,3.28
4453,77,3,44.88
3792,71,2,4.29
1445,16,2,1.82
4593,83,5,3.34
3646,40,1,1.59
2419,62,2,35.12
3773,15,1,12.09
2722,74,2,13.09
2572,20,4,21.7
850,2,1,10.82
356,53,3,31.61
2394,56,1,13.51
3418,56,5,12.31
1215,67,5,8.56
1966,40,2,15.99
4973,50,4,38.18
2354,6,3,38.92
2830,97,2,37.4
2717,23,4,12.22
475,90,1,11.81
828,7,2,38.45
4026,97,5,34.4
266,89,4,46.09
3294,79,2,15.46
4757,30,4,15.74
3809,13,4,2.18
3628,45,1,0.65
4321,74,2,9.74
2601,74,5,10.17
2063,1,5,40.08
1367,56,4,12.2
1795,81,1,23.28
4695,76,5,20.26
1516,26,3,15.76
3276,86,4,13.39
4228,37,1,16.49
713,92,5,32.44
2924,7,2,13.78
4688,75,5,0.61
1397,18,1,18.41
82,32,4,32.67
1986,89,1,16.64
4556,25,2,10.23
4831,23,5,35.71
4156,80,3,13.16
2958,28,1,42.68
3273,61,2,5.06
2458,13,4,32.05
2704,81,5,6.97
3459,46,4,34.66
400,53,1,13.55
1609,1,1,35.83
2768,96,2,31.91
2922,56,3,43.94
718,65,2,45.2
4168,48,4,30.07
3952,38,1,3.64
3037,42,2,48.95
4379,38,2,20.66
2857,33,1,11.26
1750,78,1,31.07
108,76,2,38.66
3625,86,1,48.61
4608,5,5,20.38
2831,62,4,26.42
1267,16,3,28.63
2267,24,3,2.44
2562,11,4,6.46
67,61,3,41.38
4091,45,5,47.11
1712,100,2,21.83
1397,99,5,2.72
538,83,2,20.9
1780,100,5,22.42
1573,90,1,28.93
897,66,2,47.26
4316,84,3,6.28
279,76,4,26.95
4521,82,5,44.89
2530,69,1,20.32
3458,88,1,16.66
3385,95,5,40.29
1069,39,3,43.73
3360,90,1,26.14
1043,84,4,37.81
544,71,2,27.59
955,48,4,23.14
1872,18,3,17.81
4432,37,3,28.77
3595,29,2,2.42
4964,15,4,31.27
4417,80,4,6.29
3891,44,5,35.83
1281,18,3,28.9
1121,78,4,34.19
2879,75,4,6.89
3177,25,1,19.16
1118,29,5,31.02
1287,58,4,15.63
3178,62,3,21.26
529,82,3,36.95
3990,42,1,44.12
4745,84,3,12.07
344,23,4,1.17
4968,33,1,40.24
4820,68,2,20.22
4808,42,1,42.43
4203,34,3,18.2
120,32,2,5.49
4342,94,4,3.99
3678,49,1,26.59
2891,37,4,13.18
3629,31,1,12.74
1713,38,3,1.55
1288,79,4,9.03
2122,63,4,22.49
1672,64,4,42.81
4371,45,2,22.21
1,56,1,19.78
2147,10,1,17.99
1587,68,4,34.47
1031,68,5,32.11
1671,32,1,48.98
40,31,2,29.73
2833,18,2,5.7
3773,38,1,18.72
1173,35,2,19.68
2105,8,2,27.36
3642,75,5,12.53
3610,62,5,43.74
213,47,5,31.86
642,81,4,35.55
4631,93,4,33.2
4419,27,1,32.67
3143,83,3,10.09
1477,93,4,9.56
3364,15,5,4.25
1378,92,2,4.38
294,10,4,40.5
348,55,3,9.12
834,35,3,35
3529,46,2,30.72
1173,67,1,19.29
3539,80,3,49.31
1628,15,3,33.86
3124,97,2,14.68
1369,10,3,10.18
4124,50,4,11.56
4759,13,5,39.48
1306,86,4,26.81
4014,89,2,36.13
2508,6,1,3.08
2589,11,3,26.29
702,84,1,34.24
4026,24,1,38.84
868,19,1,6.95
4917,99,5,31.53
4739,96,3,24.47
2187,31,1,38.69
2436,57,5,12.23
1193,89,1,39.47
1820,51,4,19.09
4828,76,3,24.14
3795,42,4,26.09
3352,70,2,20.48
306,72,5,42.53
1458,61,4,16.72
2525,11,4,39.74
2370,39,2,43.47
4324,25,1,12.85
1711,66,4,36.16
1594,58,3,12.47
105,54,2,3.16
1226,49,3,14.54
1443,16,5,36.65
2168,63,2,12.32
3439,94,5,2.19
3904,78,3,26.33
486,5,3,1.33
1524,94,3,32.42
4857,43,3,37
1378,58,2,13.01
2270,48,4,31.82
248,7,1,22.67
2409,25,2,10.53
2745,73,5,2.96
1987,20,5,24.77
3171,80,2,34.92
4030,87,3,24.43
41,52,3,24.2
2184,93,1,44.14
2936,32,1,22.78
3058,53,1,9.39
4989,85,4,9.53
64,89,4,26.21
1748,70,4,5.73
4299,75,5,46.9
3861,46,4,18.92
328,79,3,3.5
3729,82,4,5.94
1636,63,1,48.17
2522,39,1,9.75
915,89,1,45.02
527,96,3,15.93
2637,93,4,42.89
3404,20,3,19.3
227,47,2,2.68
76,47,1,38.63
526,53,1,3.98
1397,87,4,29.28
18,83,5,6.37
3007,100,4,13.91
1933,58,3,35.47
3104,30,2,46.6
3374,89,4,33.9
3430,47,4,14.41
226,99,1,5.74
2381,90,1,9.69
1726,98,2,13.58
4089,97,1,9.67
4367,28,4,31.78
4346,57,3,17.8
471,59,1,5.87
4911,47,5,30.9
4460,86,1,20.99
4945,65,4,43.8
239,44,5,3.86
3620,7,2,39.71
1447,10,5,20.37
3406,64,4,15.23
2448,38,3,1.08
4649,97,4,44.11
1955,31,5,30.76
3805,97,1,36.55
983,5,4,30.61
626,9,4,2.21
1218,64,1,28.99
320,98,3,38.7
3162,3,4,37.45
183,37,5,14.59
4260,1,1,16.34
1137,86,4,37.77
4391,54,5,27.47
2717,57,1,31.37
4646,89,3,32.73
4010,17,2,45.42
4100,26,1,36.32
2537,98,4,16.56
3301,8,4,47.63
4519,73,2,33.21
3625,66,5,11.64
1697,46,4,42.74
1032,41,4,19.79
2790,29,3,5.58
405,89,4,32.74
4534,50,5,31.84
2659,40,3,33.34
2829,20,4,16.12
3246,34,2,15.48
2258,37,1,39.19
3958,22,4,47.74
2278,25,2,17.5
4239,24,2,45.12
654,27,2,45.93
3364,79,3,41.1
3977,59,2,20.19
1578,41,4,38.15
2586,98,1,20.79
3502,83,3,34.66
249,33,1,25.25
4723,74,1,18.07
4660,88,1,33.92
1569,42,3,49.76
1598,63,1,13.9
4772,73,5,14.62
2184,40,2,12.56
1801,2,2,2.68
3454,60,1,17.99
632,68,5,40.1
4019,27,2,30.84
1454,4,3,10.96
4345,4,3,5.68
4723,65,3,46.42
2570,26,2,38.38
4990,93,4,26.53
121,41,3,15.21
994,45,3,31.68
595,56,2,5.71
2114,20,5,1.44
455,44,5,3.32
2806,42,3,27.2
3007,47,5,11.28
1357,77,3,44.98
1033,53,3,35.23
3082,25,3,22.88
2497,20,1,39.45
4129,41,4,4.34
2548,35,5,22.57
3788,17,2,7.93
2177,28,5,47.06
4567,62,2,1.51
1674,29,3,49.69
1145,33,1,43.05
1545,5,1,5.33
2400,19,3,4.24
3780,1,2,29.32
3623,96,1,19
1422,38,3,9.32
1437,90,1,22.24
3186,21,4,0.31
1022,89,1,4.74
2973,37,5,31.5
4683,8,5,35.1
3715,35,2,34.08
779,36,4,48.35
4809,56,1,0.07
2541,75,5,0.39
3465,21,2,5.33
2570,92,1,12.33
1688,90,1,38.62
2751,42,2,45.38
2958,25,3,22.3
1833,26,2,32.4
4740,59,1,46.84
3659,1,2,32.92
1071,86,4,18.32
410,86,5,27.35
2592,85,2,22.99
2950,77,5,34.04
4742,94,5,11.5
111,91,4,39.51
1856,30,4,42.64
3982,81,4,12.34
944,75,2,39.88
